rank	target	id	raw.score	p.value	top.motif.prop
611	UW.Motif.0069	UW.Motif.0069	2.12964138661598	0.135786913457213	0.12962962962963
612	U2AF1	U2AF1	1.63874953893132	0.135809887780952	0.0925925925925926
613	POU5F1P1	Hsapiens-jolma2013-POU5F1P1	1.79879763874802	0.136358217936353	0.0740740740740741
614	TFAP2C	TFAP2C	3.20884210735442	0.137929979754868	0
615	ESRRG	Hsapiens-jolma2013-ESRRG-3	1.46704857129227	0.137982863882985	0.0740740740740741
616	RAB7A	RAB7A	1.61737282396443	0.138204812497894	0.0185185185185185
617	UW.Motif.0315	UW.Motif.0315	4.10179906363179	0.139671767048618	0.0925925925925926
618	NKX2-8	Hsapiens-jolma2013-NKX2-8-2	1.18712417843231	0.140089774371942	0.0185185185185185
619	SREBF1	SREBF1	1.87045584896442	0.141180643365686	0.0925925925925926
620	UW.Motif.0033	UW.Motif.0033	2.52524077106673	0.141289791997315	0.0925925925925926
621	IL24	IL24	1.46368524314655	0.1423920116632	0.111111111111111
622	UW.Motif.0052	UW.Motif.0052	1.76194956929283	0.143141999689467	0.12962962962963
623	ELK4	ELK4	1.27002153008408	0.143552973001027	0.0740740740740741
624	UW.Motif.0620	UW.Motif.0620	3.31846701744315	0.143736762504123	0
625	EBF1	EBF1	3.00303384753526	0.144133692313584	0
626	SPDEF	Hsapiens-jolma2013-SPDEF-3	0.37139179208106	0.144401763307333	0.0185185185185185
627	UW.Motif.0011	UW.Motif.0011	13.5868740001155	0.144506879248852	0.037037037037037
628	UW.Motif.0607	UW.Motif.0607	1.80482231015038	0.145358115262479	0
629	FOXL1	Hsapiens-jolma2013-FOXL1-2	13.4440582301167	0.146043270790203	0.0740740740740741
630	UW.Motif.0375	UW.Motif.0375	1.86640925894977	0.146982435802488	0.0555555555555556
631	OTX2	Hsapiens-jolma2013-OTX2	0.123222371268759	0.147302193116036	0
632	ZNF326	ZNF326	1.11508176060927	0.147834954444354	0.0185185185185185
633	TFAP2C	M4525_1.02	1.70647053408167	0.148050953372619	0.037037037037037
634	GBX2	Hsapiens-jolma2013-GBX2-3	0.95135254402987	0.148979536338208	0
635	POU3F1	Hsapiens-jolma2013-POU3F1	2.76742311278297	0.149204583360039	0.12962962962963
636	SEMA4A	SEMA4A	1.19846006829205	0.150098436710232	0.0185185185185185
637	UW.Motif.0015	UW.Motif.0015	16.6168212474809	0.15050824103682	0.0555555555555556
638	FOXO3	Hsapiens-jolma2013-FOXO3	0.0209759855979332	0.150725569266376	0.0740740740740741
639	UW.Motif.0504	UW.Motif.0504	2.06616055121281	0.150891303869669	0.0740740740740741
640	UW.Motif.0378	UW.Motif.0378	2.09463662600412	0.152954903330276	0.111111111111111
641	UW.Motif.0032	UW.Motif.0032	3.33072292601698	0.153008576613461	0.0925925925925926
642	FOSB	M6228_1.02	0.965609045270789	0.15331953092593	0
643	SPDEF	Hsapiens-jolma2013-SPDEF-6	0.321690835485188	0.154410366814868	0.0740740740740741
644	NAP1L1	NAP1L1	1.94138381069257	0.155123895185403	0
645	UW.Motif.0515	UW.Motif.0515	1.50448705937107	0.155572160822133	0.0555555555555556
646	USF1	M5943_1.02	0.782436428279854	0.156393979415722	0
647	LHX6	Hsapiens-jolma2013-LHX6-3	0.129284534130599	0.156545774663598	0.0925925925925926
648	RBFOX2	RBM9	1.46943326979291	0.156798731428998	0
649	UW.Motif.0596	UW.Motif.0596	1.72109610604889	0.156974687617168	0.037037037037037
650	RXRA::VDR	RXRA::VDR	1.04493359809918	0.157142939445938	0.037037037037037
651	HOXA13	Hsapiens-jolma2013-HOXA13-2	0.563344191181857	0.157216934991311	0.0740740740740741
652	SP1	SP1	23.1584007090812	0.159618340491328	0
653	RFC3	RFC3	1.52635851482013	0.160032736341205	0.111111111111111
654	UW.Motif.0356	UW.Motif.0356	1.62908165024375	0.160552329655895	0.037037037037037
655	RFX5	RFX5	2.35546041359244	0.163584780264048	0.037037037037037
656	UW.Motif.0089	UW.Motif.0089	2.83672539635862	0.164683218176289	0.037037037037037
657	MLX	M5632_1.02	4.87301377532593	0.16473964775891	0.0740740740740741
658	MZF1_1-4	MZF1_1-4	1.88691272502996	0.165039606714082	0.0555555555555556
659	RELA	RELA	1.13320025066039	0.165055966791016	0
660	SOCS4	SOCS4	1.71854297525136	0.165901292534522	0.240740740740741
661	UW.Motif.0496	UW.Motif.0496	8.64087979310191	0.166054173796159	0
662	TBX1	Hsapiens-jolma2013-TBX1-5	0.000579485939598538	0.167680790004967	0
663	MSX1	Hsapiens-jolma2013-MSX1-2	0.962557369316068	0.169016446988575	0
664	USF1	M6530_1.02	0.862904021856458	0.169139042418155	0.0185185185185185
665	HMX3	Hsapiens-jolma2013-HMX3	0.945795326576103	0.169283278480175	0.148148148148148
666	UW.Motif.0627	UW.Motif.0627	2.01399755393199	0.169675915807048	0.0740740740740741
667	HIF1A::ARNT	HIF1A::ARNT	0.634872406351734	0.169966422323017	0.0555555555555556
668	UW.Motif.0234	UW.Motif.0234	2.08889162066219	0.170347993844102	0.166666666666667
669	FOXG1	Hsapiens-jolma2013-FOXG1	0.0423048708843933	0.170635482022382	0.0925925925925926
670	H2AFZ	H2AFZ	1.61601169933333	0.170997731941542	0
671	ATF3	M4451_1.02	1.32525845824037	0.171347555950067	0.037037037037037
672	UW.Motif.0307	UW.Motif.0307	1.51988219053656	0.171650724774018	0.0740740740740741
673	DDX4	DDX4	1.29250754043987	0.172384265673103	0.0555555555555556
674	ASCC1	ASCC1	2.09633938970835	0.173524672617311	0.037037037037037
675	NFATC1	Hsapiens-jolma2013-NFATC1-3	0.176325202796026	0.173606976230539	0.0555555555555556
676	UW.Motif.0084	UW.Motif.0084	6.11800944142447	0.175715005684457	0.0185185185185185
677	UW.Motif.0433	UW.Motif.0433	1.61158219692676	0.175981941053403	0.0555555555555556
678	MEOX1	Hsapiens-jolma2013-MEOX1	0.759243892543595	0.176006484006239	0.0185185185185185
679	FLI1	FLI1	2.67186575708212	0.176219159589373	0.0185185185185185
680	GTF2H3	GTF2H3	1.3888185010175	0.176545482630467	0.0740740740740741
681	MAFK	Hsapiens-jolma2013-MAFK-3	1.23680506132007	0.176984390331758	0.111111111111111
682	HOXA10	Hsapiens-jolma2013-HOXA10	0.735809536987635	0.1771379441691	0
683	OLIG1	M5690_1.02	1.60358058368306	0.17717092490429	0.0925925925925926
684	UW.Motif.0489	UW.Motif.0489	1.70589592036958	0.177469394034501	0.0555555555555556
685	GRHL1	Hsapiens-jolma2013-GRHL1-3	0.594054503403399	0.179246243320505	0.037037037037037
686	PRRX1	Hsapiens-jolma2013-PRRX1	1.12914887245048	0.179286412045476	0
687	NFE2	Hsapiens-jolma2013-NFE2	0.0338944678035073	0.179400497612458	0
688	UW.Motif.0369	UW.Motif.0369	1.88445306506051	0.182422321030428	0.148148148148148
689	UBB	UBB	1.51649098166267	0.185645761713799	0
690	ISL2	Hsapiens-jolma2013-ISL2	1.04116612801846	0.185736058532579	0.0925925925925926
691	TFEB	M6518_1.02	1.12552433268692	0.186364912973713	0.0740740740740741
692	UW.Motif.0138	UW.Motif.0138	1.45857074431388	0.186623156545247	0.0185185185185185
693	ELF2	ELF2	0.874036318592791	0.18696144257459	0
694	NELFA	WHSC2	1.12359548397353	0.187056817242793	0.0925925925925926
695	TFEB	M5931_1.02	0.864964655000724	0.187219773292813	0
696	TBX4	Hsapiens-jolma2013-TBX4	1.6340415451486	0.18961234714892	0.0185185185185185
697	UW.Motif.0107	UW.Motif.0107	2.36655747416922	0.18963594803176	0.111111111111111
698	UW.Motif.0568	UW.Motif.0568	2.19849674394366	0.19072676445574	0.0555555555555556
699	RARG	Hsapiens-jolma2013-RARG-4	0.00215144451349711	0.190979443153097	0
700	FOS	M4530_1.02	1.02539005416706	0.191246117184718	0.0740740740740741
701	NKX3-2	Hsapiens-jolma2013-NKX3-2	1.18024123386436	0.192119380810388	0.111111111111111
702	MAX	M4627_1.02	1.28843378716893	0.192580718315208	0
703	UW.Motif.0214	UW.Motif.0214	2.89592782780009	0.19261235265481	0.0925925925925926
704	HOXA1	Hsapiens-jolma2013-HOXA1	0.873328272523335	0.192799862245703	0.0185185185185185
705	UW.Motif.0323	UW.Motif.0323	1.98152255725268	0.193118374973347	0.0740740740740741
706	UW.Motif.0654	UW.Motif.0654	2.53866598153827	0.193210574218307	0.037037037037037
707	ARID3A	M6147_1.02	0.575466811016443	0.193466452453404	0.037037037037037
708	UW.Motif.0358	UW.Motif.0358	1.34959405806685	0.193806877414412	0.0185185185185185
709	MAX	M1889_1.02	0.938618374356251	0.194754014219294	0.0185185185185185
710	RORA	Hsapiens-jolma2013-RORA-2	0.00365187205323071	0.196538316571362	0.037037037037037
711	MAGEA8	MAGEA8	1.87430853516078	0.196641101616792	0
712	VSX1	Hsapiens-jolma2013-VSX1	1.10542980891913	0.197169126856688	0.0185185185185185
713	UW.Motif.0027	UW.Motif.0027	3.65333718596417	0.197586939160687	0.166666666666667
714	UW.Motif.0161	UW.Motif.0161	2.20339217227268	0.197711999700508	0.12962962962963
715	EN2	Hsapiens-jolma2013-EN2-2	0.716529653883997	0.198844275497825	0.037037037037037
716	EN2	Hsapiens-jolma2013-EN2	0.994222619839644	0.199604844483565	0
717	UW.Motif.0114	UW.Motif.0114	2.38293570000829	0.199939624893419	0.037037037037037
718	MSX1	Hsapiens-jolma2013-MSX1-3	0.874762897870881	0.200734526568253	0
719	USF2	M4550_1.02	1.4029121227822	0.201105406485073	0.0555555555555556
720	UNCX	Hsapiens-jolma2013-UNCX-2	1.11124015390462	0.2011220418749	0
721	PRRX1	Hsapiens-jolma2013-PRRX1-2	1.04744052473774	0.201992434377731	0.0185185185185185
722	TAL1::GATA1	TAL1::GATA1	0.515298812339592	0.203571148807799	0.0185185185185185
723	ELK4	Hsapiens-jolma2013-ELK4	0.860457279939745	0.203805967608815	0.0740740740740741
724	UW.Motif.0001	UW.Motif.0001	1.03040970410125	0.204176697016455	0.037037037037037
725	YWHAE	YWHAE	0.589557319403019	0.204391319601135	0
726	UW.Motif.0127	UW.Motif.0127	1.93967390477163	0.204951085231269	0.111111111111111
727	PKM	PKM2	1.27050216169879	0.205155175329129	0.0740740740740741
728	RAXL1	Hsapiens-jolma2013-RAXL1	1.04397737323346	0.207048895475113	0
729	HMGA2	M6280_1.02	0.897099190596358	0.207649807649389	0.0740740740740741
730	TCF3	TCF3	1.7073735698587	0.207999927826596	0
731	OTX1	Hsapiens-jolma2013-OTX1	0.074300409053603	0.209201876058501	0
732	HOXC10	Hsapiens-jolma2013-HOXC10-3	0.745890761424552	0.210765613797019	0.0185185185185185
733	MYC	M4610_1.02	10.0449269856594	0.211502587578022	0.0185185185185185
734	BARHL2	Hsapiens-jolma2013-BARHL2-5	0.890133037719845	0.21213228456995	0
735	UW.Motif.0511	UW.Motif.0511	2.55145611331377	0.212449251518338	0.037037037037037
736	UW.Motif.0269	UW.Motif.0269	3.37703360973778	0.212529475142003	0.111111111111111
737	FOXO1	Hsapiens-jolma2013-FOXO1-2	0.033620849425142	0.212552245137148	0.037037037037037
738	HMGA1	M6279_1.02	0.785528631228607	0.213766919754785	0
739	UW.Motif.0246	UW.Motif.0246	2.84095730775695	0.213904822185933	0
740	TAF1A	TAF1A	1.13000502907883	0.215159508873404	0
741	NRL	Hsapiens-jolma2013-NRL	0.969321486560914	0.2153629944306	0
742	UW.Motif.0205	UW.Motif.0205	1.73929579908097	0.216532305877403	0.111111111111111
743	ERG	Hsapiens-jolma2013-ERG-3	0.896228523057504	0.216874137557028	0.0740740740740741
744	ELK4	ELK4	1.29907767224716	0.217873515484127	0
745	TEF	M5909_1.02	1.55305218699341	0.220468548663491	0.0740740740740741
746	NR2E1	Hsapiens-jolma2013-NR2E1	1.84938862258072	0.222406449300356	0.0925925925925926
747	TFAP2A	M2934_1.02	1.35080889477403	0.223018862089437	0
748	ESX1	Hsapiens-jolma2013-ESX1-2	1.04007508946795	0.223158067929906	0.0185185185185185
749	HOXD8	Hsapiens-jolma2013-HOXD8	1.55821664703829	0.224530908381682	0.0185185185185185
750	TFE3	TFE3	1.86321264742613	0.224765037142775	0.0555555555555556
751	UW.Motif.0351	UW.Motif.0351	2.00228865969354	0.226002566780687	0.0185185185185185
752	MYC	M6351_1.02	0.855726538156175	0.227856960675848	0.0740740740740741
753	GRHL1	Hsapiens-jolma2013-GRHL1-2	0.407844957837159	0.228473236726801	0.0185185185185185
754	HP1BP3	HP1BP3	1.80326206737789	0.229111198778183	0.0925925925925926
755	TCF4	Hsapiens-jolma2013-TCF4-2	1.75373304570001	0.230075592644377	0.0925925925925926
756	RARA	Hsapiens-jolma2013-RARA-3	0.019713179514223	0.230856108345453	0
757	PDX1	Hsapiens-jolma2013-PDX1-2	0.928706114148695	0.231759093783845	0.0185185185185185
758	TBX15	Hsapiens-jolma2013-TBX15-2	2.69752405425439	0.232004049308338	0
759	EN1	Hsapiens-jolma2013-EN1	0.83991262622865	0.23212937052035	0
760	UW.Motif.0506	UW.Motif.0506	2.09964477095769	0.235426871495803	0.0740740740740741
761	DDX20	DDX20	0.842143703163794	0.23570782263853	0
762	UW.Motif.0167	UW.Motif.0167	3.65913370473214	0.236805561870845	0.166666666666667
763	CREB1	CREB1	0.852317838545011	0.237155205035997	0
764	UW.Motif.0150	UW.Motif.0150	1.12984793503712	0.237464626566149	0.037037037037037
765	MIXL1	Hsapiens-jolma2013-MIXL1	1.08147363963167	0.237824213830683	0
766	UW.Motif.0419	UW.Motif.0419	2.56378402348196	0.238124704731122	0.0185185185185185
767	UW.Motif.0124	UW.Motif.0124	2.32603183837114	0.2381993304607	0.111111111111111
768	UW.Motif.0445	UW.Motif.0445	1.98126348074294	0.238324021486813	0.0555555555555556
769	UW.Motif.0302	UW.Motif.0302	1.53490849647775	0.238786342776198	0.12962962962963
770	HOXC11	Hsapiens-jolma2013-HOXC11	0.690981858662196	0.239046136225465	0.037037037037037
771	TFAP2C	Hsapiens-jolma2013-TFAP2C-2	2.56720766709745	0.239225643151952	0.0925925925925926
772	EGR1	Hsapiens-jolma2013-EGR1	1.43519455834025	0.239368065742995	0
773	ZNF238	Hsapiens-jolma2013-ZNF238	1.2661857454256	0.241735662434282	0.111111111111111
774	TGIF2	Hsapiens-jolma2013-TGIF2	0.158741818022747	0.243016692428204	0.037037037037037
775	UW.Motif.0666	UW.Motif.0666	2.21120205294386	0.24354871801003	0.0925925925925926
776	XRCC1	XRCC1	1.68816701870636	0.243966255529543	0
777	UW.Motif.0134	UW.Motif.0134	2.26036653789604	0.244416638125243	0.0740740740740741
778	UW.Motif.0210	UW.Motif.0210	1.67087623339354	0.246046560003524	0.037037037037037
779	UW.Motif.0532	UW.Motif.0532	4.101943819876	0.246060308660583	0.0185185185185185
780	POU4F3	Hsapiens-jolma2013-POU4F3	3.79268474179921	0.24833089044435	0.0740740740740741
781	RBM22	RBM22	1.4328676819747	0.25016522637629	0.0185185185185185
782	UW.Motif.0354	UW.Motif.0354	1.60165834144238	0.250435852217738	0.037037037037037
783	C9orf156	C9orf156	2.18436118315559	0.251221093677452	0.0185185185185185
784	HOXB9	HOXB9	0.928046686750484	0.252530192616862	0
785	NFIL3	M3156_1.02	1.53164616603686	0.252822697049521	0.0925925925925926
786	MAFF	M5607_1.02	1.6626330123328	0.254173222905717	0.0740740740740741
787	UW.Motif.0643	UW.Motif.0643	1.81087753365753	0.255899746484275	0.0185185185185185
788	VDR	Hsapiens-jolma2013-VDR	0.0137512667955473	0.257653566840648	0
789	FOXL1	FOXL1	1.29376052861919	0.25818538169818	0
790	ARNT	M2957_1.02	0.973103734938007	0.25820263926061	0.0185185185185185
791	UW.Motif.0353	UW.Motif.0353	2.01279436874948	0.258676782882371	0.0925925925925926
792	ETV2	Hsapiens-jolma2013-ETV2	0.386659963368737	0.259829702740087	0
793	GSC	Hsapiens-jolma2013-GSC	0.863963184923703	0.259925416201956	0.0555555555555556
794	RARA	Hsapiens-jolma2013-RARA-5	0.0931429519534422	0.259998490563392	0.111111111111111
795	USF2	M4515_1.02	2.24741964311324	0.260688269410148	0.037037037037037
796	POU3F4	Hsapiens-jolma2013-POU3F4-2	1.70529988514397	0.261455367264112	0
797	UW.Motif.0059	UW.Motif.0059	1.49558819298915	0.262719695718785	0.0740740740740741
798	MLXIPL	M5633_1.02	1.54004554855229	0.2631459763263	0
799	UW.Motif.0220	UW.Motif.0220	3.52431692141925	0.263641784113297	0.0185185185185185
800	MXI1	M4679_1.02	1.26781349139871	0.264666510275472	0.111111111111111
801.5	HINFP	HINFP	0.251136991986129	0.265153815257312	0.037037037037037
801.5	MIZF	MIZF	0.251136991986129	0.265153815257312	0.037037037037037
803	UW.Motif.0223	UW.Motif.0223	1.91891577802331	0.265217855984817	0.037037037037037
804	GRHPR	GRHPR	1.95885831205326	0.26682815782093	0
805	ZSWIM1	ZSWIM1	1.50469224507321	0.268776117642044	0.0740740740740741
806	TGIF2LX	TGIF2LX	1.19990252435619	0.269270636879163	0.0185185185185185
807	RFXANK	RFXANK	1.1279681445783	0.270142592450125	0.0740740740740741
808	GLYCTK	GLYCTK	2.20255447700934	0.270903652234651	0.0185185185185185
809	MXD4	MXD4	1.11461416631688	0.271162273698343	0.037037037037037
810	RPP25	RPP25	1.26297589425252	0.271212931759135	0.0185185185185185
811	POU3F1	Hsapiens-jolma2013-POU3F1-2	2.83114997176475	0.271651484274487	0.0185185185185185
812	ALX3	Hsapiens-jolma2013-ALX3	0.973654889722397	0.272640402982161	0
813	POLE3	POLE3	1.14410341502324	0.273454882626161	0
814	UW.Motif.0440	UW.Motif.0440	3.07962133287071	0.274092636983113	0.0740740740740741
815	FOXO4	Hsapiens-jolma2013-FOXO4-3	0.893205605399281	0.275851902344236	0
816	UW.Motif.0631	UW.Motif.0631	1.91090048947431	0.275877780646796	0.0740740740740741
817	SOX7	Hsapiens-jolma2013-SOX7-3	0.0606732144286876	0.276035764977423	0.037037037037037
818	ZBTB18	ZNF238	1.23734280880703	0.277277715835223	0
819	MSI2	MSI2	1.37525356449381	0.279408679010453	0
820	POU3F3	Hsapiens-jolma2013-POU3F3	1.77947539803354	0.279858808480934	0
821	TFAP2A	Hsapiens-jolma2013-TFAP2A-2	2.61128144747508	0.27991798271814	0.0925925925925926
822	CREB3L1	M5325_1.02	0.910490493433983	0.280371732386143	0.0740740740740741
823	ZIC4	Hsapiens-jolma2013-ZIC4	1.49518178207129	0.281042469357215	0.111111111111111
824	ESR2	ESR2	1.29001601473083	0.281486055756176	0.0185185185185185
825	CEBPA	CEBPA	1.23995748581002	0.282224184111962	0.0185185185185185
826	HNRNPA0	HNRPA0	1.49800258184954	0.282385593268388	0.0925925925925926
827	ZNF706	ZNF706	0.992327100533539	0.283910892900185	0.0740740740740741
828	E2F1	E2F1	1.80444915748164	0.284273989259214	0.037037037037037
829	RARB	Hsapiens-jolma2013-RARB	0.20919785115697	0.284400284269562	0.0740740740740741
830	UW.Motif.0573	UW.Motif.0573	1.74113617209617	0.288487229825972	0.037037037037037
831	UW.Motif.0110	UW.Motif.0110	1.5199019994635	0.289441161073327	0.111111111111111
832	UW.Motif.0348	UW.Motif.0348	2.50782846020364	0.289786803212372	0.0555555555555556
833	TEAD1	TEAD1	1.21813127318359	0.289817665782736	0.0740740740740741
834	UW.Motif.0587	UW.Motif.0587	3.04256259798118	0.290665544323753	0.0185185185185185
835	UW.Motif.0175	UW.Motif.0175	2.22259551973221	0.290943785316222	0.0740740740740741
836	SNAI2	Hsapiens-jolma2013-SNAI2	1.77358822304316	0.291627205035737	0.0925925925925926
837	ZNF238	Hsapiens-jolma2013-ZNF238-2	1.18637859478714	0.293539010502569	0.037037037037037
838	LMX1A	Hsapiens-jolma2013-LMX1A	1.30813601885436	0.294257828937903	0.0555555555555556
839	FGF19	FGF19	1.47461536912825	0.294686585196561	0
840	HOXD11	Hsapiens-jolma2013-HOXD11	0.539028377017708	0.294952032951219	0
841	EMX2	Hsapiens-jolma2013-EMX2-2	1.88464199140623	0.295289771904725	0
842	NELFB	COBRA1	1.1749724589394	0.296478507236106	0
843	UW.Motif.0608	UW.Motif.0608	3.32041931318096	0.297749448955625	0.12962962962963
844	ZNF524	Hsapiens-jolma2013-ZNF524-2	1.58599977788539	0.298136291031192	0.037037037037037
845	HOXD13	Hsapiens-jolma2013-HOXD13-2	0.511352062895193	0.298548492556167	0.111111111111111
846	CEBPD	Hsapiens-jolma2013-CEBPD	0.454408581850555	0.298811676542416	0.0925925925925926
847	STAT3	STAT3	2.68956064272718	0.29919889958737	0.0925925925925926
848	ANXA11	ANXA11	2.26985088066222	0.299477962456313	0.037037037037037
849	HOMEZ	Hsapiens-jolma2013-HOMEZ	0.627481563211694	0.300879209797945	0
850	UW.Motif.0462	UW.Motif.0462	2.24114364944627	0.301085738449437	0.12962962962963
851	GATA3	GATA3	0.786785884338073	0.302519183991872	0.0740740740740741
852	CBX3	LOC653972	0.80731553718425	0.303506665995969	0.0740740740740741
853	FOXK1	Hsapiens-jolma2013-FOXK1	0.0120018626251759	0.303546734878424	0
854	LBX2	Hsapiens-jolma2013-LBX2-2	0.893430261321191	0.305261316820522	0
855	FOXC2	Hsapiens-jolma2013-FOXC2	1.66374991507618	0.308736657836897	0.0185185185185185
856	UW.Motif.0088	UW.Motif.0088	1.57690453502714	0.309227221729996	0.166666666666667
857	ETS1	Hsapiens-jolma2013-ETS1	0.825500132325533	0.30943685931057	0.0740740740740741
858	ADARB1	ADARB1	1.56805068082297	0.309747694131237	0
859	UW.Motif.0641	UW.Motif.0641	1.82705363460143	0.310138081159317	0.0925925925925926
860	UW.Motif.0382	UW.Motif.0382	1.77904249222853	0.310942753338835	0.037037037037037
861	GTF2B	GTF2B	0.766019517973772	0.312300550826863	0.0925925925925926
862	UW.Motif.0372	UW.Motif.0372	1.4099676626513	0.312748833013395	0.0555555555555556
863	SNRPB2	SNRPB2	1.27166170438959	0.315662322469767	0.0185185185185185
864	NR2E1	Hsapiens-jolma2013-NR2E1-2	1.17863455341911	0.316705490293022	0.0740740740740741
865	ESX1	Hsapiens-jolma2013-ESX1	0.926336034671048	0.317018835322617	0.0185185185185185
866	NEUROG2	M5653_1.02	1.60674504202311	0.317109985956841	0.0740740740740741
867	YY2	Hsapiens-jolma2013-YY2-2	1.14112698757544	0.317494966562164	0
868	PPARG	PPARG	0.389224075002813	0.318411818523478	0.0185185185185185
869	TIA1	TIA1	2.04192440280263	0.319036444048795	0.0740740740740741
870	UW.Motif.0681	UW.Motif.0681	2.02556217232551	0.321158713139608	0.037037037037037
871	JDP2	Hsapiens-jolma2013-JDP2	0.152398616359074	0.324753136721707	0
872	SRY	SRY	1.6270491470341	0.325614270469213	0
873	BARX1	Hsapiens-jolma2013-BARX1-2	0.786320045577834	0.32751041868836	0
874	HOXB3	Hsapiens-jolma2013-HOXB3	1.01083217181468	0.328041817402979	0.0185185185185185
875	UW.Motif.0495	UW.Motif.0495	1.32597864237998	0.328652354772613	0.0740740740740741
876	GPAM	GPAM	1.03729865438464	0.328893102345493	0.037037037037037
877	SP1	Hsapiens-jolma2013-SP1	6.94541793145847	0.329196555114111	0.037037037037037
878	TCF12	M4479_1.02	1.25837885106568	0.330920904097572	0
879	UW.Motif.0617	UW.Motif.0617	2.12528334170241	0.331274503922283	0.0925925925925926
880	TCF3	M6516_1.02	1.37288420506386	0.331896847404708	0.0555555555555556
881	UW.Motif.0530	UW.Motif.0530	1.93755691236328	0.332205773072898	0
882	BOLL	BOLL	1.53364407895292	0.33475008720316	0.185185185185185
883	RUNX2	Hsapiens-jolma2013-RUNX2	0.465300586947799	0.336491893457406	0.0555555555555556
884	TFAP4	M5927_1.02	0.815350454440263	0.340057159716497	0.0185185185185185
885	UW.Motif.0183	UW.Motif.0183	1.92983587709593	0.340884555236952	0.0925925925925926
886	TFAP2D	M6146_1.02	1.13499987935668	0.341242910282074	0.0555555555555556
887	TP53	TP53	0.203619267892067	0.341926924281307	0
888	ERG	Hsapiens-jolma2013-ERG	0.81510821073615	0.342138722324997	0.0740740740740741
889	CEBPE	Hsapiens-jolma2013-CEBPE	0.627626964394436	0.342222520686091	0.0925925925925926
890	AP1	AP1	1.14368741467348	0.342964726170968	0.0740740740740741
891	RAB14	RAB14	0.7931467679918	0.343662158860977	0.037037037037037
892	NR2F1	NR2F1	1.26591805270428	0.344913999583322	0
893	ZBTB46	ZBTB46	1.18331903335284	0.345487176898836	0.0555555555555556
894	RORA	Hsapiens-jolma2013-RORA	0.000184180677434028	0.345660865960997	0
895	RARG	Hsapiens-jolma2013-RARG-2	0.0134377340831158	0.345736839326383	0.037037037037037
896	MAX	M4507_1.02	1.05178811257042	0.346419709133898	0.0185185185185185
897	PRRX2	Hsapiens-jolma2013-PRRX2	1.02678816143411	0.346533375230929	0.0185185185185185
898	E2F6	E2F6	5.04315449770292	0.346688696722409	0.037037037037037
899	STAT1	STAT1	4.54506123689017	0.347740368925959	0.0925925925925926
900	UW.Motif.0116	UW.Motif.0116	3.8612713222053	0.349109217420836	0.0185185185185185
901	NMI	NMI	1.30917523656188	0.349457059861175	0.037037037037037
902	FOXC2	Hsapiens-jolma2013-FOXC2-3	5.74482422431971	0.351119753508712	0.0925925925925926
903	UW.Motif.0371	UW.Motif.0371	2.58136261003826	0.351875309387521	0.0740740740740741
904	CEBPB	M4529_1.02	1.98763071329021	0.352877958359344	0
905	H1FX	H1FX	1.10895906987487	0.353479582327944	0
906	TCF4	Hsapiens-jolma2013-TCF4	2.66602049797218	0.354672875075869	0.0925925925925926
907	SP3	Hsapiens-jolma2013-SP3	5.62041671299283	0.355565610993933	0.037037037037037
908	UW.Motif.0376	UW.Motif.0376	2.51712318710907	0.356554803198563	0.148148148148148
909	RFX3	RFX3	1.28119083986826	0.357107796836781	0.0740740740740741
910	CREB3	M5324_1.02	0.888146266315584	0.357420034594105	0.0740740740740741
911	STAT1	STAT1	3.06103203187276	0.357683656902947	0.0925925925925926
912	ETV4	ETV4	0.746663549302865	0.357867389750385	0
913	POU4F1	Hsapiens-jolma2013-POU4F1	2.70818372613702	0.358323706097913	0.037037037037037
914	ZCCHC14	ZCCHC14	1.83338898170734	0.358483014523742	0
915	FOXB1	Hsapiens-jolma2013-FOXB1-2	0.922435410979318	0.358627110115957	0.0185185185185185
916	UW.Motif.0572	UW.Motif.0572	2.79699157800615	0.359013839222935	0.0740740740740741
917	ARNTL	ARNTL	0.819951103197738	0.359367831418368	0
918	ESRRG	Hsapiens-jolma2013-ESRRG-2	2.3228551985765	0.362108100503398	0.0740740740740741
919	MYF6	M5651_1.02	1.69298889801079	0.363083753103621	0.0740740740740741
920	UW.Motif.0328	UW.Motif.0328	0.843151135517085	0.364289781558938	0.037037037037037
921	TFAP2C	Hsapiens-jolma2013-TFAP2C-3	2.34055293162845	0.36552209566503	0.037037037037037
922	KLF16	Hsapiens-jolma2013-KLF16	9.03124674182663	0.366895540121437	0.037037037037037
923	UW.Motif.0552	UW.Motif.0552	1.49638627153788	0.368145588901093	0.0740740740740741
924	NUP107	NUP107	0.985846496230489	0.369434436481853	0.0740740740740741
925	FOXC2	Hsapiens-jolma2013-FOXC2-2	11.2532825593291	0.369546931424961	0.0740740740740741
926	GMEB2	Hsapiens-jolma2013-GMEB2	0.244934753615134	0.369983706592358	0.0185185185185185
927	RAN	RAN	1.80630933312164	0.371077483922104	0.0185185185185185
928	DLX6	Hsapiens-jolma2013-DLX6	1.00532469258292	0.371150830863831	0.0185185185185185
929	TFAP2B	Hsapiens-jolma2013-TFAP2B-3	1.88925608641771	0.372449822235386	0.0740740740740741
930	HEY2	M6273_1.02	1.61080803157533	0.374616793158136	0.0555555555555556
931	MNX1	Hsapiens-jolma2013-MNX1	1.28204455559586	0.375734665822724	0
